[2025-08-25 15:09:46] INFO: CheckM v1.2.4
[2025-08-25 15:09:46] INFO: checkm qa --out_format 8 checkm_out/Xanthomonas.ms checkm_out
[2025-08-25 15:09:46] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-25 15:09:46] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-25 15:09:46] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-25 15:09:46] INFO: Reading HMM info from file.
[2025-08-25 15:09:49] INFO: Parsing HMM hits to marker genes:
Bin Id	Gene Id	{Marker Id, Start position, End position}
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_31	TIGR01203,16,182
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_27	TIGR00462,11,315
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_61	TIGR00564,27,484
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_13	TIGR02402,21,552
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_81	TIGR01256,34,251
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_59	TIGR00692,7,343
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_37	TIGR01779,1,623
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_53	TIGR01814,11,421
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_222	TIGR01348,241,587
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_65	TIGR00595,220,737
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000013.1_16	TIGR01656,4,143	PF00475.13,198,358	PF13242.1,102,153
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_19	TIGR01973,17,607
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000039.1_7	TIGR01510,8,160
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_39	TIGR01263,29,371
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_273	TIGR02944,1,130
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_120	TIGR01143,30,492
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_13	TIGR00328,9,354
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000026.1_8	TIGR00171,1,196
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_291	TIGR01207,5,289
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_131	TIGR00034,6,349
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_63	TIGR01395,6,135
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_18	TIGR00154,16,288
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_52	TIGR00668,1,260
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000013.1_54	TIGR00020,3,302
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000021.1_45	TIGR01800,16,383
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_295	TIGR01048,504,863
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_33	TIGR02449,46,110
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_66	TIGR03170,77,212
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_16	TIGR02018,11,242
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_135	TIGR01246,5,373
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000022.1_22	TIGR03703,69,871
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_48	TIGR00004,3,124
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000024.1_28	TIGR00784,1,437
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_239	TIGR00393,54,323
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_311	TIGR01575,5,136
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_54	TIGR02550,4,400
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_42	TIGR02966,97,424
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_123	TIGR02204,14,586
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_37	TIGR00457,16,464
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_44	TIGR01574,37,477	PF01938.15,416,477
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_218	TIGR01250,3,291
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_17	TIGR02022,7,454
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_59	TIGR02515,186,642
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_65	TIGR01084,13,286
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_79	TIGR02142,3,204
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_223	TIGR00249,3,138
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_70	TIGR03558,4,323
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_58	TIGR00628,12,219
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000026.1_13	TIGR00118,11,558
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_20	TIGR02017,6,272
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_15	TIGR02401,5,865
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_84	TIGR02794,18,340	PF13103.1,257,341
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000008.1_32	TIGR00464,3,462
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_78	TIGR02152,4,312
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_118	TIGR02614,19,372
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_137	TIGR01027,21,382	PF01472.15,290,367
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000036.1_22	TIGR03317,163,227
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_25	TIGR00418,72,631
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_128	TIGR00658,4,333
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_55	TIGR02492,3,340
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000057.1_3	TIGR01129,122,598	PF13721.1,3,102
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_270	TIGR01981,131,399
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000021.1_55	TIGR00517,1,75
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_121	TIGR00730,2,179
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000039.1_13	TIGR01091,33,237
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_154	TIGR01331,10,254
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000021.1_53	TIGR01824,96,443
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_61	TIGR00611,1,340
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_138	TIGR00407,11,401
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000015.1_103	TIGR00413,137,237
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_6	TIGR01081,6,454
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000020.1_44	TIGR01738,8,249
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_282	TIGR00044,6,222
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_126	PF01245.15,8,117
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000032.1_34	PF01209.13,23,252
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_85	PF01580.13,395,607	PF13491.1,31,204	PF09397.5,719,781
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000024.1_43	PF01515.14,428,748	PF03949.10,164,399	PF00390.14,20,152
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000021.1_32	PF00011.16,47,146
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_90	PF09297.6,128,158	PF09296.6,39,125
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_14	PF13593.1,26,335
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_202	PF03738.9,176,267
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_93	PF00224.16,36,372	PF02887.11,390,504
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_187	PF11896.3,386,572
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_194	PF01202.17,13,166
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_56	PF01832.15,223,356	PF10135.4,38,84
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_75	PF08331.5,65,144	PF13484.1,196,260
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000013.1_24	PF03079.9,6,164
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000013.1_69	PF03975.8,65,169
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_3	PF00177.16,1,148
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_58	PF04351.8,34,174
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_28	PF01653.13,9,320	PF03120.11,323,401	PF12826.2,577,640	PF03119.11,409,436	PF00533.21,753,823
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000042.1_11	PF12169.3,233,358
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_108	PF00276.15,9,98
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_26	PF01928.16,4,153
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_94	PF13490.1,12,47
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000026.1_18	PF01964.13,139,588	PF13667.1,21,98
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_57	PF04350.8,52,201
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_87	PF03548.10,47,211
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_51	PF02561.9,10,126
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000020.1_47	PF06968.8,222,314
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_163	PF04079.11,8,169
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_4	PF00164.20,3,123
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_29	PF11987.3,688,795	PF04760.10,327,377	PF08364.6,69,106
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_10	PF03946.9,8,67	PF00298.14,72,140
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_111	PF13720.1,180,263
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_64	PF00515.23,391,421
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_201	PF06693.6,26,181
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000057.1_2	PF02699.10,27,108
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_52	PF07497.7,256,331	PF07498.7,210,253
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_98	PF00673.16,85,178	PF00281.14,25,81
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_78	PF03349.11,20,446
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_159	PF01597.14,8,128
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000036.1_16	PF03937.11,7,78
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_181	PF11730.3,6,76
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_109	PF00573.17,12,198
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000036.1_18	PF02910.15,463,596
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_22	PF02154.10,38,230
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_31	PF05362.8,584,787
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_109	PF13482.1,296,470
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_252	PF02556.9,16,156
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000037.1_22	PF05690.9,12,258
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_44	PF04066.8,36,89
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_163	PF05681.9,9,287	PF05683.7,289,491
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_183	PF13488.1,50,95
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_33	PF00013.24,558,613	PF03726.9,243,320
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000033.1_17	PF04973.7,2,182
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_31	PF07653.12,2,57
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_29	PF13624.1,68,179
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_48	PF09312.6,31,148
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_6	PF00562.23,745,1306	PF04560.15,1308,1382	PF04565.11,541,610	PF04563.10,28,537	PF04561.9,157,227	PF10385.4,619,684
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_58	PF00468.12,3,46
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000015.1_32	PF00464.14,8,386
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_55	PF12806.2,468,591	PF12418.3,2,34
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000009.1_154	PF13857.1,740,794
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_28	PF00453.13,2,109
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_102	PF05237.8,279,361
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000020.1_36	PF01134.17,9,404	PF13932.1,552,623
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000025.1_27	PF02742.10,93,149	PF01325.14,36,90
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_94	PF07720.7,238,272
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_46	PF04430.9,18,120
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_120	PF02978.14,328,427
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_123	PF00889.14,56,272	PF00627.26,3,40
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_318	PF02789.12,21,147
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_25	PF05958.6,273,443
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_31	PF01812.15,7,184
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000042.1_6	PF11992.3,8,326	PF13559.1,575,633
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_46	PF01192.17,7,61
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_11	PF02357.14,2,110
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_96	PF01337.13,41,130
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_28	PF01706.11,214,320
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_129	PF02153.12,46,252
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_83	PF04339.7,11,372
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_70	PF04377.10,161,294	PF04376.8,67,142
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_30	PF03483.12,212,384	PF03147.9,698,791	PF03484.10,403,470
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000036.1_11	PF03772.11,244,511	PF13567.1,34,205
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_27	PF01632.14,2,62
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000031.1_9	PF02548.10,10,266
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_274	PF00856.23,14,122
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_31	PF01427.12,47,247
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000009.1_157	PF13723.1,32,166
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_25	PF00075.19,4,140
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_59	PF01513.16,34,223
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_91	PF00828.14,29,146
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_5	PF04997.7,16,342	PF04998.12,766,1321	PF00623.15,344,486	PF04983.13,489,644	PF05000.12,674,763
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_71	PF04342.7,10,116
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000009.1_91	PF02223.12,14,188
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_55	PF08411.5,206,476
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_83	PF02773.11,235,367	PF02772.11,113,233	PF00438.15,3,101
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_39	PF13167.1,24,112
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000013.1_22	PF01650.13,74,284
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_4	PF12344.3,552,595
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_177	PF02469.17,51,185
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_43	PF01434.13,395,605	PF06480.10,8,100
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_80	PF05496.7,6,237	PF05491.8,255,329
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_32	PF06689.8,16,54
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_89	PF12002.3,254,420
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_59	PF00308.13,107,324	PF08299.6,351,419	PF11638.3,1,61
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_251	PF00308.13,38,207
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_182	PF00875.13,4,162
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000019.1_8	PF00762.14,10,319
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_166	PF02253.10,109,373
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000008.1_162	PF00697.17,11,211
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000015.1_110	PF06723.8,11,339
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_120	PF01765.14,20,183
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000024.1_47	PF04932.10,221,372
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000039.1_6	PF03602.10,16,191
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_84	PF01189.12,164,432
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000006.1_114	PF06325.8,3,304
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000037.1_21	PF02390.12,54,242
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_74	PF11086.3,1,160
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_74	PF01321.13,35,166
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_114	PF03799.10,106,219	PF08478.5,35,103
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_237	PF06835.8,14,186
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000009.1_18	PF04127.10,212,392
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000028.1_21	PF05201.10,6,148	PF00745.15,312,407
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_8	PF11137.3,8,67
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_12	PF06293.9,40,241
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000026.1_14	PF07991.7,8,166	PF01450.14,173,317
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_92	PF05221.12,12,479	PF00670.16,238,400
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_90	PF06481.9,238,285
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_23	PF11967.3,4,78	PF02565.10,84,231
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_151	PF04452.9,18,238
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_72	PF02938.9,311,406
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_74	PF13742.1,10,102
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_76	PF03853.10,30,186
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_181	PF02224.13,67,218
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_13	PF00507.14,33,132
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_93	PF02607.12,322,399
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_94	PF00274.14,6,333
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_299	PF05187.8,395,502
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_83	PF04060.8,18,52
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000021.1_47	PF06506.6,47,213
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_51	PF01713.16,98,178
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000015.1_102	PF00768.15,48,273	PF07943.8,293,383
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000032.1_36	PF09127.6,528,661
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_253	PF01210.18,7,163	PF07479.9,182,325
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_84	PF01649.13,2,84
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_164	PF09317.6,518,801
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000008.1_20	PF03461.10,1014,1113	PF02559.11,484,580
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_36	PF12811.2,27,250
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000025.1_17	PF09712.5,10,300
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_11	PF02628.10,133,377
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_34	PF01084.15,16,68
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000029.1_36	PF01204.13,62,536
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_55	PF03775.11,144,246	PF05209.8,9,111
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000016.1_29	PF01409.15,92,330	PF02912.13,17,88
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_11	PF00121.13,4,245
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_119	PF01255.14,16,236
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_92	PF00327.15,9,59
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_5	PF00406.17,5,163
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_43	PF13090.1,349,699	PF02503.12,140,342	PF13089.1,26,132
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_78	PF02617.12,10,90
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_25	PF01008.12,57,341
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_108	PF13186.1,241,304
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_45	PF06490.6,5,120
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000009.1_86	PF00491.16,8,299
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000011.1_88	PF00773.14,360,687	PF08206.6,187,244
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_28	PF08529.6,4,129	PF13184.1,234,301
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_369	PF01717.13,5,329
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000008.1_140	PF10609.4,131,211	PF13614.1,24,76
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_264	PF13500.1,5,212
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_59	PF06418.9,4,270
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000019.1_9	PF04366.7,98,212
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000018.1_86	PF03118.10,250,307	PF01000.21,60,154	PF01193.19,28,227
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_17	PF01257.14,27,174
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000022.1_12	PF03767.9,54,288
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000012.1_75	PF10636.4,45,81
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_79	PF04361.8,5,157
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000027.1_20	PF00146.16,27,353
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000020.1_52	PF05819.6,236,620
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_199	PF10679.4,1,222
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_77	PF01330.16,1,62	PF07499.8,148,191
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_126	PF01406.14,19,315	PF09190.6,348,417
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000010.1_86	PF06574.7,15,168	PF01687.12,184,306
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_93	PF01493.14,1247,1438
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000003.1_29	PF12913.2,159,208	PF12914.2,216,267
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000004.1_184	PF06305.6,22,80
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_97	PF04367.8,80,183
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000014.1_65	PF13584.1,32,461
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000009.1_36	PF13335.1,402,494
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000002.1_193	PF01761.15,74,337
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_117	PF10414.4,149,208
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_16	PF11953.3,65,107
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000005.1_48	PF02812.13,11,132	PF00208.16,141,346
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000007.1_98	PF09976.4,48,181
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000036.1_7	PF02606.9,22,336
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000001.1_14	PF12705.2,1017,1205
GCA_028599425.1_ASM2859942v1_genomic	JAQRDV010000017.1_67	PF06055.7,26,204
